,sadness_support,joy_support,fear_support,anger_support,surprise_support,disgust_support,trust_support,anticipation_support,confusion_support,denial_support,neutral,Question_Combined
1328,0,0,0,0,0,0,0,0,1,0,0,"questions about milk allergies and lactose intolerance? My son is 20 months old. it seems like when he has milk he either throws it up or gets diarreah. This has been happening for almost a week now. At first I thought he was sick. I don't give him cups of milk that often, he gets calcium from other foods. Over the past month or more he has gotten sick requently and thinking back it seems to be after drinking milk. Some told me he may have a milk allergy or be lactose intolerant. The thing is he eats cereal with milk in it, he eats cheese and yogurt, he also eats ice cream. This doesn't sound like an allergy or anything to me, maybe just a coincidence? what do you think?"
1329,1,0,0,0,0,0,0,0,0,0,0,"need heart surgery but lungs are damaged I was told they can't do the surgery help someone is surgery possible My sister is 60 yrs old had a silent massive heart attack and didn't know it and it ripped a hole in her heart. She passed out went to hospital and was told she has asthma and acid reflux and possible beginning of COPD. This happened in Oct.05. She is in the hospital now was hoping to have open heart surgery but now they say her lungs are to bad of shape and they will collapse so she is basically getting some breathing treatments and same medicine inhalers she already takes to help improve her lungs but doctors do not seem very hopeful about it. They are going to send her home in a day or two. Does anyone know any one in a similar situation that was helped or a procedure that could help her. She is 17 yrs older than me and like a 2nd mother to me, our mom passed away 2 yrs ago and I cannot lose her yet. Please someone help."
1330,0,0,1,0,0,0,0,0,1,0,0,"Keflex for tooth Infection? I been having a puffy jaw and swollen shut ear. I was told that I have a tooth infection from and old root canal. However, a week later, I am still in pain, and me ear is not getting any better. The puffyness of my jaw went away a little the other day but is now coming back again. 
I was proscribed Kefex (cephalexin) 500mg 4 times a day. I am not allergic to any medicines or have any problems I know of that would be effected by any medicines. 
I am reading that penicillin is generally proscribed followed by amoxicillin if you are unable to take penicillin. 
My dental visit was very brief, basically consisting of an xray and very minute oral exam. I was not explained much at all. And I am concerned that this isn�t going away.
Should I have been proscribed keflex? Or should I have been proscribed something else? 
Should I be concerned?"
1331,0,0,0,0,0,0,0,0,0,1,0,"What are ther FIRST pregnancy symptoms that occur? I was wondering wat are the first pregnancy symptoms that occur during like the first week you become pregnant. I called a pregnancy hotline and asked the lady a couple of questions and she told me that breast tenderness was not one of them. Quite frankly I dont think she knows what she is talking about. Thursday my breast were hurting and my nipples were tender. Till this day they still are. I had a clear like discharge..like mucus. But I heard that in first pregnancy that is common. But I just wanted some advice or opinions because the clinics are telling me its to early to test..so im just wondering is breast tenderness,frequent urnitation are the classic FIRST signs."
1332,1,0,1,0,0,0,0,0,0,0,0,"Help with Social anxiety and excesive sweating.? First off just let me say that I have been abusing Marijuana for the past 8 years.  I have always had problems with social anxiety which  marijuana helped to alleviate.  However, I no longer want to be dependent on an illegal substance and want to stop using marijuana for a host of other reasons.  Now that I've stopped using marijuana my social anxiety is back in full force.  In fact, I believe that my long term marijuana use has exacerbated my situation.  I now find that in social situations I beggin to sweat very profusely to the point where it will be dripping off of my forehead and drenching my clothing.  Needless to say this has greatly effected my life.  I've ended up dropping out of school as I cannot participate in group activities, discussions or give speeches without this happening.  I've recently been prescribed Zoloft for social anxiety.  Has anyone else had this specific problem (excessive sweating in social situations)?  If so, does zoloft alleviate or worsen the condition"
1333,0,0,1,1,0,0,0,0,0,0,0,"has anyone else recieved a letter from clic sargent and found it offending and upsetting? i got one today saying your baby has colic, his gums start bleeding seven hours later your on a childrens cancer ward.
your 2 yr old suffers a suspected ear infection, the doctor diagnoses a brain tumor, etc etc.
i have 3 children and god forbid it should happen to them but imagine if you have lost a child to cancer and then you get a letter like that sent to you. im all for giving to charity but i wish companies would not send letters like that! 
is it just me or does anyone else feel the same?"
1334,1,0,0,0,0,0,0,0,0,1,0,"Diet pills and mental health? Has anyone in the world ever gotten a mental disorder such as schizophrenia from overdosing on diet pills?  I have schizophrenia and it came shortly after I was not eating and taking many many diet pills.  (I was trying to stay stick thin like a runway model).  People tell me that I probably got schizo because of hereditary reasons, but I feel like I was completely healthy before I started taking the pills.  I got schizo around 20 years old.  I don't want to believe that the schizo is hereditary, but is it even POSSIBLE to get schizophrenia from OVERDOSING on diet pills?  I know I was dumb please don't tell me."
1335,0,0,0,0,0,0,0,0,0,0,1,"What is causing a change in skin pigmentation around the eyes? I have always had dark circles and puffiness under the eyes, but in the last few months patches of lightend skin has developed under and above the eyes in the same places on each side, above the eye, on the inner corner, under the brow, and below the eye also towards the inner corner. The lightened skin is on the same place under and above both eyes. I hope this not too confusing. If anybody has this or knows what might be causing this please let me know, Thankyou."
1336,1,0,0,0,0,0,0,0,0,0,0,"I swallowed a pill the other day and ever since then ive been having severe chest pains? okay, last friday i took my acne medication, tetracycline. it says to take with alot of water but i didnt really do that. i just took one drink and layed down for the night. i woke up in the middle of the night with a severe pain in my chest, like the pill was stuck or something. i waited for it to go away..but it never did. Now on Tuesday, I have this pain in my chest and back, every time i swallow food or drink i have ALOT of pain...any idea what it is or what i should do? i need help.. its very painful"
1337,0,0,0,0,0,0,0,0,0,1,0,"Have developed choking/breathing/claustrophia issue last 2-3 yrs. Any connection to my bypass surgery in '97? Choking - breathing - claustrophobia issue usually appears as a sort of ""anxiety attack"".  Never had any problems of this kind before my surgery.  Now I have an attack while inside an MRI machine, and had to be pulled out by the technician.  Also had an ""attack"" lasting about 10-15 minutes on a recent plane trip - had trouble catching my breath.  Can't help thinking this is all somehow the result of having a creathing tube down my throat for 24-48 hours immediately after my quad bypass surgery in '97.  My cardiologist doesn't seem to think there's any connection - I think there is.  Would appreciate some objective input - thanks."
1338,0,0,1,0,0,0,0,0,0,0,0,"Lightheadedness again? My blood pressure has always been on the low normal side (98/54 one day); 106/72 another.  I thought about the BP, but since the lightheadedness remains a constant, I don't think this is the reason for it - hence the not mentioning it.  I ""feel"" that it's in my blood - sounds crazy, but true.  As for the anemia, I have normal iron levels - just a bit low RBC.  Hemocrit/Hemoglobin normal (low normal).  Another concern is my Bun & Creatinine levels rose during this blood work.  They've always been pretty constant & now they are higher than I've had, BUT AGAIN, STILL WITHIN THE NORMAL RANGES.  I've read that 1) RBC - low can cause lightheadedness, but again, docs need to get to the underlying cause of the low RBC & since I do not ""lose blood"" on a monthly basis anymore, the chances of me being iron-deficient anemic are quite low.  
2) Kidney disease can cause lightheadedness.  I really am fearful of this because Mom was diabetic & ended up with renal failure due to that.  I am NOT DIABET"
1339,0,1,1,0,0,0,0,0,0,0,0,"Adderall worth side effects? I'm 18 years old and have taken both Adderall and Adderall XR (Extended Release) for the past 4 years. I first started out taking Adderall (Amphetamine Salts) and it worked fine. Until I started to become depending on Adderall. It seems/seemed to be the only thing that has given me relief from ADHD (Attention deficit disorder with hyperactivity). I switched to the extended release (XR) of Adderall and had better results with the dependancy issue. I am currently taking the XR and feel over all happy with the drug, except I find it harder to get to sleep at the end of a long day regardless of how tired I may be."
1340,0,0,1,0,0,0,0,0,0,0,0,does anyone have any details on extreme manic bipolar disorders? my x was diagnosed & he's scaring our  kid he's 47 & she's 23 now. they live 45 mins. apart but he goes off into psychotic irrate rages on her cell phone regularly. should I be worried for her personal safety? i'm over 1 1/2hrs. away from her so it's not like I can rush to her side to save her from him if he goes postal on her. she doesn't seem to think he's a physical threat but I sure do. please help! I don't know enough about this problem of  his to know what's up!
1341,0,0,1,0,0,0,0,0,0,0,0,"My son had hepatitis A on 25/5 with Typhoid, was hopitalised. On 30/6 S billirubin level is 10. what is remedy When hospitalised on 4/6/06 SGOT-4300, SGPT-3000, S Billirubin-3.8, Hb 9.9%. On discharge on 13/6/06 SGOT-110 SGPT-64 S Billirubi - 10.5, Hb - 7.1%. In last 2 weeks the S billirubin level is now 15.8 with SGPT - 50. 
Medication - During hospitalisation - Hepamerz with IV and Potassium chloride injection. 1 liver tonic and low fat diet. 
After discharge the medication is as follows:
Hepamerz syrup-10ml - 3 times a day
Tab UDLIV -300 mg - 2 times a day
Liver tonic - 7.5 ml - 2 times a day
Iron cap HEMSI- 1 a day . Low fat diet with more emphasis on fruits.
The condition has not improved in the last one week. 
Whether anyone can advice further course of action?"
1342,1,0,0,0,0,0,0,0,0,0,0,"How can I tell if I have a depersonalization disorder? First off I:

Feel like I don't really know who I am, or when I look in the mirror that person isn't actually me.

I don't know if I am depressed or not, but I feel like it sometimes.

I read something about depersonalization being connected with epilepsy, which I have, and had a seizure when I was 8.

I read you feel disconnected from the world, but I don't know if that's how i feel but I do feel very unimportant to other people. I might just be used to the feeling of being detached from myself cuz I might have had it for a while.

Other signs? Or do I definetly have it?"
1343,0,0,0,0,0,0,0,0,1,0,0,"pregnant at last? after 2and half yrs of marriage ,i tested positive for the first time in my life,iwas very happy so was my hubby.3days after,which was suppose to be my period day if iwasnt pregnant i saw brownish spots. by the following day i started bleeding with little menstrual pain. got to the doc. he checked and said cervix was tight.ultrasound was too early they couldnt see anything.the same day i tested it was still positive .two days after the blood stopped i was still positive. a week after it was negative .and now yesterday  and today ive being having nausea, dizzyness, tiredness.e.t.c. i intend to test again tommorrow . i dont understand  what is happening. does it mean it takes time for the hormone to leave the body if it was a miscarriage? why did i test positive some days after and negative after a week. the bleeding was mild and it was for 3 days like monthly period."
1344,1,0,0,0,0,0,0,0,0,0,0,"Can medical sciences treat a case of OPTIC NERVES not responding, and blindness therefore? This 50 year old uncle of mine, is completely blind because of the typhoid he had , when he was 1 year old. He has underwent 3 surgeries of the brain when he was around 3 to about 7 years old , he has been treated by the best doctor of asia. 
THEY COULDNT RESTORE HIS VISION SAYING ~~~THE OPTIC NERVES WONT RESPOND TO ANY THING FORMED ON THE RETINA. This was quite a long time back, with the advancements of medical science, these days, i would like to know IS THERE ANY WAY THIS 50 yr. OLD MAN CAN SEE THE WORLD?
He's a great man, has struggled for a career, has a fine govt. job of teaching now, plus a nice loving wife and 2 children.

I only want to know if such a case of optice nerves not responding be treated.
Thankyou for any help!"
1345,1,0,0,0,0,0,0,0,0,0,0,"Is it possible to get rid of depression and anxiety FOREVER?? hi, this is not about some blues, which EVERYONE has once in a while; this is about people who had this for a long time and who survived it FOR GOOd.
i have it since a long time, being free of any obligations reduces it; but i would like to live ""normally"" and have work, boyfriend and everything!!!but, i just dont no i can take (i see that i cant often), so please, if u have some secrets, let me know
Just for info, i do a lot already, like try to stress less, do sport, but with work its kinda difficult to be ok...."
1346,0,0,1,0,0,0,0,0,0,0,0,"symptoms of thyroid problem but negative blood test? Recently had tests for thyroid problems, runs in my family on both sides and have been really cold all the time, putting on weight really quicklyand suffering total energy crashes.  Blood tests came back as negative and doctors reaction was to put me on diet pills ....! Do reasonable amount of exercise (netball & rugby) and eat ok so don't think weight is the problem, anyone know something else that causes these things?
Am getting fed up with wearing jumpers and sleeping all the time!"
1347,1,0,0,0,0,0,0,0,0,0,0,what causes hypertension? interesting but too much and loading work or least but boring work in day? i have high blood pressure. i want to change my life style to cure it. this time i am doing two work.one is inspectional work in schools.it is interestig work but it demands very hard and too much work in hole day like cheking in schools and geting an sending information about schools in time limit. second work is teaching work and its time is 7-00 am to 12-00 pm.this work is for least time and having no much activity or work load. but it is very boring work to teaching for me.now i can do one job from both.to cure my hypertension what should i do? interesting but too much and loading work or least but boring work ?
1348,1,0,0,0,0,1,0,0,0,0,0,"I am 12 weeks pregnant and EXTREMELY irritable, did this happen to you? Even before I found out I was pregnant, I have been really really irritable. I seem not to be able to control my anger. I think it is the hormones, but my husband seems to think I am ""choosing"" to act this way. It is really hard for me to control and having zero sympathy just makes it worse. What should I do? Everything from traffic, to waiting in line, to all the chores that get overlooked, my toddler being difficult seems to push me over the edge. I am not dangerous or violent, but I do lash out verbally and inside can feel annoyance and irritability mounting. What did you do and did this pass with time?"
1349,0,0,0,1,0,0,0,0,0,0,0,"Do you think that it is unfair that I have to Babysit my 15-year old brother who has autism, ADHD and........? Aspergers syndrome. Yes he has temper tantrums and i am in junior high and he is a sophomore in H.S. and when my mom and Dad are working i have to watch him...But here is the catch i am downstairs watching tv and we have a PS2 and he lives on the PS2 and the computer but when he dies on either one he throws a fit and starts pounding on the futon that is detroyed and pictures of my dads medals (he was in the army) start falling off and he does not care all he cares about is the playstation... Can You give me some advice please that would be greatly appreciated!!"
1350,0,0,1,0,0,0,0,0,0,0,0,blood clots (dvts) in the arm of 22 yr old? Hi i ama 22 year old female i live in albany new york i have a dvt (deep vein thrombosis) aka a blood clot in my arm it is very unusual for someone my age to get a dvt and more unsual to get them in the arms people usually get them in their legs all my coag workup is negative for any kind of clotting disorder we really don't know where to go with that i am on coumadin and when my inr gets too low i inject myself in the stomach with lovanox i have been forced to take depo lupron because i can't get period becausei have abnormally heavy periods tostart with and with the blood thinners i needed transfusions and the lupron puts me into chemical menapause so i won't get a period but it wracks your body with all kinds of bad things its been shown to be really harmful with long term use ur not supposed to be onit for more then six months and ive already been on it for 8 months and they said i will be on it for at least another couple of years what other alternatives are there or good doctors?
1351,0,0,1,0,0,0,0,0,0,0,0,"Could I be pregnant? I havent had regular periods since I got off depo in 2004. I had my last period around Oct. 7th or 8th, one of those 2 days. Anyways, for 2 weeks i'd spot like maybe once a day...a little mucusy clear stuff with blood mixed in it. But now nothing for 4 days now.I have been tired...extremely tired I should say and just feeliing lousy. I have been having bad headaches and bad gas (LOL) constipation, been eating alot more and gaining some weight. BUT my husband and I have used a condom everytime we've had sex which isnt 100% I know, but my chances are slim.... has anyone ever been like this? Do you think I am pregnant and what are my chances for getting pregnant with a condom? I have a DR appoitnment soon but just wonderinmg if anyone else had any of these problems? Thanks!!!"
1352,0,0,1,0,0,0,0,0,0,0,0,"Implanted Cardiac Defibrillator? Four years ago I had an episode where I went into V-Tac, the paramedics had to jolt me with their mobile defibrillator to get my heart back into normal rythum.
  At the hospital it was determined I needed an implanted defibrellator to controle any further problems. they also put me on the medication Amiodarone which is a antiarrithmic.
 Last year I had a episode where the unit discharged five times about one minute apart, felt like getting hit in the chest with a sledge hammer.
  After that episode I feel a bit anxious about the next time this may accour, believe me Im not looking foreward to it.
  Are there other people that feel the same, apprehensive about the next time, always on the back of your mind?
  For those on Amiodarone what side affects do you feel. I get very fatigued."
1353,0,0,1,0,0,0,0,0,1,0,0,"I cannot feel a pin prick to 2/3rds of my left side below my ribs. Shingle-like sensations, pain in left hip.? Hot and cold feel the same on that side ie baths. Any touch is like an electric shock. Neurontin and paracetamol help. I do not feel any cut or bruise. Internal pains in the leg ie cramp are excruciating. I am a 55 male, ex-army, active and fit apart from the constant pain in my left hip and groin, and pain/electric shock feeling even from loving touches from my wife _ we cannot even share a bed. Scans of my spine, chest and brain have found nothing, nor any follow-up checks on the throat cancer I had in 1985 - radiotherapy cured it. Neurontin, first prescribed by a French doctor a year ago has helped, but the strength is being steadily increased, now @ 800mg 4 x a day (in truth more - every 3 to 4 hrs + 2 x paracetamol at the same time, making 5 or 6 x a day, + quinine bisulphate at night/when the cramps attack). I have been suffering from these symptoms for 4 years and noone can find the cause, what is wrong, or any effective treatment or cure. I really hope somone out there can help"
1354,1,0,0,0,0,0,0,0,0,0,0,"what did i do to recieve this attention? headaches, add, asberger syndrome, water in my legs, im not getting along with my mom or other family members, my friends smoke, drink too much, i just want to be me the way i've always wanted to be, no one ever listens, no one is ever there, its like i dont exist, my brother didnt talk to me the whole time he was in college, mom would visit him, but wouldnt drive 10min to visit me, i'd drive 4hrs to visit my uncle when 3wks ahead of time he said he'd be home and he wasnt, what did i do to deserve this treatment?"
1355,0,0,1,0,0,0,0,0,0,0,0,"antibiotic question? hello, do antibiotics normally make people in malaise and tired? i am taking penicillin VK for my strep and tonsilitis and its gets me tired at times and a little dizzy too at times...also, how long does it take before the redness in the back of the throat go away along with the little blisters?  it seems like its been there for a while already...also, what are the chances of getting rheumatic fever or a throat abscess if  i am on antibiotic? it is pretty unlikely right, since i am on antibiotic ??  thanks for your answers.."
1356,0,0,1,0,0,0,0,0,0,0,0,"I am suffering from generalized gingival recession and sensitivity. How long will my teeth last? I want to know from experience what is the period like for tooth loss to happen if good care is given like flossing and two time brushing. I am 28-year-old male and a smoker of 20 ciggs a day(i know quitting will reduce risk). Also sometimes I clench my teeth at night. I want to know exact reasons of recession - whther it is too much brushing, bruxism (clenching of teeth - nightguard needed and how to measure bruxism?), alchohal, plaque deposits or anything else? and if I reduce all risks how long will it take for tooth loss to happen? currently I have almsot 4-5 mm of recession on outer side of all teeth while no recession at all on inside of teeth except for lower front teeth (which are mis-aligned and thus gather more plaque). Dental x-rays show very minimal bone less. how you reduced risk? Whether gum grafting is successful as I am very concerned about this condition and fear immediate tooth loss if recession goes on at this rate(i have noticed recession only 6 months back)."
1357,0,0,1,0,0,0,0,0,0,0,0,"Hormones - Could they be causing other symtoms? I haven't had a period in 3 months. Not pregnant (blood tests as proof). Im slowly gained weight over the last 4 years, even after coming off the pill a year ago.
I work out 5 days a week, cardio and Weights and I eat a balanced, healthy diet of organic foods.
Im getting heavier, tried water retention pills. Can't shift the weight and my skin is awful. Migraines galore too.
I had my thyroid tested (TSH only a few months back) - came back 5.5 (I think)
Could this be my hormones out of whack? or a digestive thing?"
1358,0,0,1,0,1,0,0,0,0,0,0,"Miscarriage or period? A couple of weeks ago I went to the doctor so I could get on the pill and start a regimen for skipping my periods.  I took an at home pregnancy test to make sure I wasn't pregnant before I started skipping periods.  It came out negative.  A few days ago I had some brown spotting which I know is normal when skipping a period.  The bleeding got worse and I thought I had gone into a regular period.  However, this morning, I woke up at around 5:30AM and the cramping was worse than it has ever been.  I could hardly move, let alone sleep, and I felt like throwing up.  I tried to do everything I could to make the pain go away.  It felt kind of like contractions, but I wouldn't know since I've never been pregnant.  Around 10:30AM I expelled a large piece of tissue.  About 2 in wide.  I thought it was strange that a piece that large came out, but after looking closer, part of it looked like a fetus.  My last period was March 22.  Did I have a miscarriage or just a weird period?
Thanks so much."
1359,0,0,0,0,0,0,0,0,1,0,0,"What are the symptoms of anxiety depression? I've been having trouble with being able to handle things for the past couple years, and i'm wondering if there is really anything wrong with me. I'm having trouble concentrating on things, feel as though everything i have ever worked for and people i love are going to abandon me because i'm not good enough for them. There is a constant fear of them not liking me anymore. I've noticed that i feel alot more attatched to inanimate objects. I also have serious self-confidence issues. i don't know the situation i am in, and if desired i can tell more of how i am feeling.(i feel selfish saying that).if anyone is a phycologist, then i would appreciate your insight."
1360,0,0,1,0,0,0,0,0,0,0,0,"CA 125 Higher than 1 week before...? The doctor ran another CA-125 blood test, the first one was 49.1 the 2nd test was ran 1 week later, I just got the results today, which was 76.1...ok now I am so very scared, does that mean that it is cancer?  Or would endometriosis cause the numbers to go up, had 2 ultra-sounds, 1 cat scan, didn't show up anything, I am to have a D&C, Laparoscopy,and hysteroscopy on Dec 11, I stopped bleeding thank goodness...I just really want to know if anyone out there has had something like this, or Am I the only one?  If it was endometriosis wouldn't I be in pain?  I am not, every-once-in-awhile I get a bad backache with my periods, but nothing else, the doctor said today that I would be in pain, Please someone help...4 weeks of not knowing a thing is so very stressful...I think I am almost to a nervous breakdown....."
1361,1,1,0,0,0,0,0,0,0,0,0,"I keep getting canker sores and I tested positive twice on an ebstien barr test, any connection? I know this is connected to chronic fatigue. I was in a bad marriage at one time and my arm was going numb. They thought I had multiple sclerosis. I am in a happy marriage now, but the least little stress and I get a canker sore or worse like bronchitis and have to have antibiotics every time. Had only one spell where I was on the couch for three days. I walk two miles every day and don't eat sugar either and i am 49"
1362,0,0,0,0,0,0,0,0,1,0,0,"Fluid leaking from one breast, positive NOT PREGNANT? I have a family member/friend whose right breast starting aching for a few days.  Then one day, fluid starting coming out.  When it came out, the fluid was white, then clear and then followed a little blood.  She went to see a doctor, but they were unsure exactly what it could be.  Her doc said it could be relating to a tumor so they're scheduling her for a mammogram.  It's only happening with her right breast and there are no lumps.  Does anyone have any info on what the cause could be?  Is a tumor possible?  She just had her mentrual cycle this week and she's on the pill so she's positive she's not prego.  Thanks guys!"
1363,1,0,0,0,0,0,0,0,0,0,0,"is there a g.p or mid wife in the house? i think i might be pregnant but have no �� to buy a hpt.
my symptoms are 
headaches,sudden mild pains in my stomach,really moody,increase in cervical mucus(thin an creamyish),constantly feeling blaoted,feelin sick but not vomiting,more tierd than usual and peeing more than usual.
my period was due 5th of may but didnt apear yet,last period was 5th april my cycles are 28-30 days,had unprotected sex 16th,18th,20th 21st and 23rd or april."
1364,0,0,1,0,0,0,0,0,1,0,0,"A question concerning serious muscle pain,? I've been to five doctors, had all kinds of tests, spent a whole lot of money and no one has a clue, so maybe someone on here might know something.....I have a deep, burning pain in the muscles of my upper back, shoulders and upper arms with shooting pains in my hands from my fingers halfway up my forearms, I have no grip anymore and my hands feel like I'm wearing a pair of boxing gloves,I get intense cramps in my calves, biceps and back, my muscles have no stamina at all. This has been slowly coming on over the last ten years or so, getting much worse in the last year....I am a 48 yr old male, construction worker, physically active, don't smoke, don't drink, eat right, take vitamins and work out,.... I've been to an internist,a rheumatologist, 2 neurologists, and a diagnostic clinic. So far no one has a clue,so I'm wondering if anyone here might know of something, maybe my doctors are looking in the wrong place. Thanks for your answers."
1365,0,0,1,0,0,0,0,0,0,0,0,"DOCTORS PLEASE ITS URGENT suggest tretment for acute osteeo arthritis? The paatient (female aged about48 years) has been under various type of treatment such as allopathy and ayurveda.the patient has coninuous pain in the knee joints for the past 5 years. she has bben under treaatment for the disease. the doctor has opined that the fluid lost in he joints is the reason. since she has tried all the medcines now they are advising the knee transplant.kindly advise whether it is sucessful  .The paatienta is now doing the routine work also advise whether any other treatment is required .all types of pain killers and medicines like fles es and other fluid supplemnt medicine have been taken.please advise best treatment available in Chennai or in Bangalorae aat reasonable rates, The paatien is now attending to raoutine work.adn she is not bed ridden. 

SUGGEST BEST DOCTOR /HOSPOITAL WITHIN INDIA"
1366,0,0,1,0,0,0,0,0,0,0,0,"Did I have a miscarriage? Before my period came 2 days late, I had some unusual cramping. I received it but it was only a little bit of blood and a little brownish. Then I had a blood clot, then my regular period. It was a little runnier and a bit brighter than usual. The next night I had another blood clot, about the size of a tealight candle. It's been normal after that. Is there any way for the doctors or anyone to be able to tell if that was a miscarriage, or if I was under too much stress?"
1367,0,0,0,0,0,0,0,0,1,0,0,"is wearing flip flops healthy for feet or not? please see my details? Hi. Like most girls at 17 I love wearing flip flops all the time but many articles say they are bad for your feet. I don't get it.

The anti-flipflop articles say that b/c flip flops lack arch support your feet may get fallen arches. However many websites that encourage bare feet (which I also do a lot but only indoors) say that going barefoot can HELP strengthen your feet and develop good arches.

See the contradiction? Going barefoot and flip flops both have no arch support but barefoot can ""tone your feet"" and flip flops will ""cause fallen arches"". It makes no sense. I think flip flops is the closest you can get to natural barefoot walking without dirty feet and risk injury/infection. Can someone explain? Thanks!

Oh if you are a girl and age 15-25 please also see my bf's question: http://answers.yahoo.com/question/;_ylt=Au9U2HuU2cmoOTC_5PKlUBsjzKIX?qid=20060618235316AAv8YbX
It's also about feet. Actually we're working together to make a statement to my brother so pls reply!"
1368,0,0,0,0,1,0,0,0,0,0,0,"Any women have/had maternal diabetes? I just found out that my glucose blood test was abnormal and I am getting another glucose test done tomorrow to see if I am developing diabetes. I am also going to a dietition later in the week so they can tell me what to and what not to eat so that I can try to prevent getting diabetes. Just in case I do get diabetes, any women out there who had it or got it, does it cause difficulties? What effects does it cause?"
1369,0,0,1,0,0,0,0,0,0,0,0,"I wasn't going to ask this question. But who knows anything about gallbladders? I went to my doctor with bad pain in the upper part of my stomach, just below my breasts. I do have acid reflux. He felt around and it hurt on my right side too. He ordered an ultrasound. I am in between insurance and do not have any coverage until July. I can't afford to private pay. That was yesterday and I am still in pain. I am taking Nexium pills twice a day. 
I don't know if I am imagining all this, but now my right upper back hurts, but my left side hurts too. He asked me if I had black or tarry stools and I didn't until tonight....Now I do.. Have any of you had these symptoms? Or different ones? It seems as if everyone has something different...The other thing that concerned me is my temperature since yesterday is running about 99.2. 

I guess if the pain becomes unbearable I will go to the E.R. and they cannot refuse me care. Please let me know your experience with gallbladders."
1370,0,0,0,0,0,0,0,0,1,0,0,"What Medication Works For Bipolar Disorder? I haven't been to the doctor in a while, but I recently went to a new one, who I think has me all wrong.  I am bipolar, but I think that she diagnosed me with depression and anxiety.  She prescribed Lexapro, which is for depression.  I haven't taken it yet, 1) because I have been feeling better since then, and 2) because most depression medications haven't worked for me and I don't like dealing with side effects.  If you are bipolar, what medication have you found success with?"
1371,0,0,0,0,0,0,0,0,1,0,0,"Dr. is confusing, one minute serious next just getting older? 15 years ago, colonoscopy and had polyps removed, had bleeding in stool, dr. said normal, nothing to worry about.   8 years ago had 3"" x 8"" melonma removed on upper arm.  6 years ago more bleeding in stool, colonsocpy and more polyps removed, Dr. said sometimes polyps rupture but everything is fine.  5 years ago more bleeding  and polyps removed.  Year ago emergency visit, Different Dr. did another coloscopy and polyps removed still had bleeding, dignosed first time with diverticulits and all colon appeared to diagnosed except last 10cm.  warned to change diet, did that, but still having bleeding and constpation with severe body oder to loose bowel movements.  moles appearing on trunk and underarms, finger nails with spots under and splitting like splinters.  Went back for dr. visit with more bleeding and was told just signs of getting older...did colonoscopy year ago and was to soon for another...Does this seem normal?  Need to change Dr again? Mother in 40 pass with stomach cancer"
1372,0,0,1,0,0,0,0,0,0,0,0,"How many girls who start dieting at age 12-13 end up with eating disorders? I know a girl who has been dieting since she was 13 and still is (she's probably around 15 now). What are the chances of her getting an eating disorder? I've heard that like 86% of girls who diet at that age end up with one, is that true? What statistics do you have/know? I really would like to warn her parents, especially since they see nothing wrong with her behavior. I'm not sure if she's throwing up in a bathroom or anything like that, but she definately is watching what she is eating, eating foods marked ""low carb"", keeping track of how many pounds she has lost, and exercises for the benefit of weight loss. Also looks like she could use a vitamin if you know what I mean..
Thanks to all who help."
1373,0,0,1,0,0,0,0,0,1,0,0,"Irregular symptoms....is this pregnancy? I have been having serious nausea and headaches and dizziness since about 1 week before the start of my last period.  It last about 5 days.  I know you can still be pregnant while on your period.  Well, it's now two weeks after period ended and I'm still very dizzy, have headaches, and am naseous more than 3 times in a day.  Like last night, I ate homemade veggie soup with crackers (it was fresh and no one else got sick and I had about 2 cups of it and about 10 crackers) and about 1 hour after I ate it, I was soooo naseous for not reason.  I used to NEVER get nauseous unless I was hungry.  What could this be?"
1374,0,0,1,0,0,0,0,0,0,0,0,"concerning my daughter? it all started when she was 2 months pregnant. the nauseas feeling, even throwing up. But there was also excruciating pain in the stomach. it got so severe that she ended up spending most of the pregnancy in the hospitals with a demerol drip. she has been to all the hospitals in the area plus some that are 50 miles away. Given all the test that the doctors can imagine. Her veins colapsed from all the needles. no one can figure out what is going on. It has been a year and a half since she delivered a healthy little girl, but the pain and vomiting still persist. Has anyone out there ever gone through this and can you tell me what is going on. Its not her pancreas, galbladder, intestines or anything that the doctors can put a finger on.   Please help, we are desparate."
1375,0,0,1,0,0,0,0,0,0,0,0,"Anyone familiar with this type of pain/injury? I'm 25.  I played baseball through high school and now I play softball.  I've always had pain in my throwing elbow after 10-12 hard throws and after that it spreads to my bicep and forearm.  The pain is worst on the top and bottom of the elbow/joint(imagine two points of a hinge).  I've mostly played 1st base to reduce the number of throws I make but was recently moved to short stop so it's starting up again.  I've tried a brace, wrapping it, ice, heat, everything.  I'm going to get it checked out because I don't want to cause long term damage, but I'm just wondering if anyone else has experienced something similar and if so, what ended up being the problem?  Oh yeah- I fractured my elbow (cracked it right up the tip) when I was 9, not sure if that has anything to do with it."
1376,0,0,1,0,0,0,0,0,0,0,0,"How long should the swelling last on an ankle sprain? I sprained my ankle 5 weeks ago today pretty bad.  It was very swollen for a full week then the swelling started to go down.  Since then the swelling has not gone down much more.  I have pretty much no pain when walking, and I am walking as I was before the fall now.  I just would have thought the swelling would have gone away before now, it still looks like a small egg on the side of my ankle.  Does anyone have any suggestions as to what to do?  Or was anyone in a similiar situation?  How long did it take for your swelling to go away?  Thanks so much!!!"
